mmsi,shipname,imo,callsign,shiptype,shiptype_fishing,clav_TUVI,imo_rank,callsign_rank,name_rank,flag_match,date_range_match,clav_date_match,fishing_msg_ratio,clav_DateUpdated,rfmo_name,match_start,match_end,match_score
431938000,31 KYOSHIN MARU,,JDXJ,Longliners,1,661,1,1,0,1,0,0,0.9999404833,4/29/2006 9:00:00,CCSBT,1/1/2012 1:50:10,12/31/2015 19:09:32,8551.5
352894000,Tuna Queen,,HPFK,Fish carriers,0,23969,1,1,0,1,1,1,,8/21/2014 2:00:00,IATTC,1/2/2012 17:21:53,12/31/2015 12:54:22,217056
577314000,SEA TRADER,8919893,YJUM3,Fish carriers,0,35569,0,1,8,1,1,1,,10/19/2015 18:34:11,WCPFC,2/6/2015 4:34:59,12/31/2015 22:57:18,15457.2
416000448,SHIN CHINQ HER,,BK6820,Purse seiners,1,35733,0,1,1,1,1,0,1,7/27/2015 1:24:01,WCPFC,3/17/2013 20:54:45,3/21/2015 22:21:05,199.35
576890000,JUIDER NO. 36,8977625,YJUB3,Longliners,1,536,0,1,1,1,1,0,1,2/21/2011 3:00:00,IATTC,3/14/2014 6:08:11,12/31/2015 21:32:00,494.125
627720000,RICO UNO,7950606,9GPM,Pole and Line vessels,1,6060,0,1,1,1,1,1,1,2/21/2015 3:22:12,ICCAT,12/1/2013 10:17:23,12/31/2015 23:47:20,41711.6
271072871,BAFRALI-3,,TC7062,Purse seiners,1,7170,0,1,1,1,1,1,1,12/16/2014 9:21:51,ICCAT,11/18/2012 13:32:08,12/2/2015 9:46:22,5513.6
224120850,FLORMAR,,EA4198,Longliners,1,20806,0,1,1,1,1,1,,1/19/2015 6:17:48,ICCAT,6/23/2013 6:33:25,12/20/2015 5:08:20,50686.4
224020890,MADRE JOSEFA UNO,,EANV,Longliners,1,8013,0,1,1,1,0,1,0.1493930906,3/30/2015 4:13:01,IOTC,4/16/2012 19:59:32,12/30/2015 14:05:10,12165
440919000,NO.501 NAMGUNG,8703854,DTFC,Tuna longliners,1,839,1,1,0,1,0,1,1,7/14/2015 21:54:35,WCPFC,1/1/2012 6:01:37,12/31/2015 21:24:40,14120
413342000,ZHONG SHUI 703,8628925,BZZZ7,Tuna longliners,1,14468,0,1,1,1,1,1,1,12/11/2015 0:57:22,WCPFC,7/22/2015 12:43:02,12/31/2015 10:47:42,888.8
353185000,Kurikoma,,3FTS6,Fish carriers,0,23986,1,1,0,1,1,0,,1/28/2010 3:00:00,IATTC,1/26/2012 2:00:09,12/31/2015 23:00:35,20328.5
224042740,ESCALADOR DOS,,EA3017,Purse seiners,1,30954,0,1,1,1,1,1,1,12/4/2014 11:28:32,ICCAT,4/15/2013 16:04:10,12/21/2015 17:06:18,10841.6
352545000,MONTECRUZ,7710276,3FUH5,Fish carriers,0,31529,1,1,1,1,1,1,,5/11/2015 5:38:59,WCPFC,1/1/2012 11:18:33,12/31/2015 23:54:37,142035.6
247102330,ISIDE PRIMA,,IUVS,Purse seiners,1,8779,0,1,1,1,1,1,0.9519471046,12/16/2014 10:43:56,ICCAT,6/18/2012 16:31:54,6/21/2015 17:55:23,283484
432346000,KINEI MARU No.138,9267053,JBBL,Longliners,1,590,1,1,0,1,1,1,1,11/9/2012 1:56:00,IOTC,1/1/2012 7:26:30,12/31/2015 21:24:06,145576
228875000,CAP SAINTE MARIE,,FNSM,Tuna purse seiners,1,76,1,1,0,0,1,0,1,7/20/2015 4:21:58,WCPFC,1/17/2014 20:08:47,7/1/2015 6:21:02,6
354622000,La Pe  a,8134651,TGQM,Purse seiners,1,4768,1,1,0,0,1,0,0.0749143439,4/6/2011 2:00:00,IATTC,1/1/2012 4:26:48,12/29/2015 16:37:06,828
224103750,ALBO PUERTAS,,EA3191,Purse seiners,1,7919,0,1,1,1,1,1,1,4/13/2015 8:09:52,ICCAT,10/16/2012 8:48:58,12/16/2015 19:15:02,1866.8
225325000,PEGUSA,,EAOO,Longliners,1,948,0,1,1,1,1,1,1,4/13/2015 8:09:57,ICCAT,7/28/2012 12:21:50,12/31/2015 4:34:56,20187.2
237034000,NIKOS,,SV5171,Trawlers,1,8524,0,1,1,1,1,1,1,1/22/2013 18:00:00,ICCAT,6/13/2012 12:08:37,12/22/2015 23:57:35,4804.8
247152310,N. AQUILOTTO,,IFQG,Longliners,1,20038,0,1,1,1,1,1,1,1/22/2015 9:28:21,ICCAT,6/4/2013 9:44:11,12/29/2015 11:47:17,5640.8
204829000,FALCAO DO MAR,,CUYR,Pole and Line vessels,1,9104,0,1,1,1,1,1,1,3/18/2015 9:15:39,ICCAT,4/5/2013 23:47:04,10/2/2015 1:33:11,12914
350107000,Cape Horn,8718079,WDF9777,Purse seiners,1,4830,1,1,0,0,1,1,1,1/1/2015 3:00:00,IATTC,2/7/2012 4:57:37,12/31/2015 7:34:06,9762
416001043,SIN HANG NO.66,,BJ4777,Tuna longliners,1,14260,0,1,1,1,0,1,1,11/1/2015 8:08:43,WCPFC,8/10/2015 22:21:12,12/25/2015 18:29:21,146.2
416221900,KUO RONG NO.336,,BJ4968,Tuna longliners,1,15719,0,1,1,1,0,1,1,12/2/2015 21:27:40,WCPFC,8/4/2012 8:24:55,12/31/2015 10:43:39,5149
601189200,ATLANTIC HUNTER,,ZR9739,Pole and Line vessels,1,31388,0,1,1,1,1,1,1,12/4/2015 8:54:56,ICCAT,7/30/2015 6:38:48,12/31/2015 9:45:08,578.4
441251000,Panalox 701,,DTAB7,Longliners,1,936,1,1,0,1,1,0,1,6/11/2008 0:08:50,IOTC,1/1/2012 9:02:26,12/31/2015 21:20:09,5265
224049650,SAN ROQUE DIVINO,9188063,EA3317,Pole and Line vessels,1,8122,0,1,1,1,1,1,1,4/14/2015 8:09:58,ICCAT,5/17/2012 4:51:03,12/8/2015 9:25:24,12812.8
259131000,M/S Skulebas,7368695,LFXK,Longliners,1,38282,1,1,0,1,1,1,,7/2/2015 8:44:11,ICCAT,1/31/2012 8:55:09,12/31/2015 23:51:56,372928
440992000,ATUN TRES,,DTAC5,Longliners,1,36,1,1,1,1,1,1,1,3/30/2015 7:41:55,IOTC,1/1/2012 0:00:46,12/31/2015 23:03:56,174442.8
412500245,GUI YUAN YU 60006,8656219,BZWZ36,Longliners,1,21143,0,1,1,1,1,0,1,8/12/2015 1:07:11,WCPFC,9/13/2015 0:31:43,12/31/2015 22:56:07,61.525
431700210,SHOFUKU MARU NO.78,,JQRJ,Tuna longliners,1,1137,0,1,1,1,1,0,1,7/17/2015 0:57:14,WCPFC,1/2/2012 15:49:33,2/28/2015 9:55:22,1573.275
416001745,SHIUH JAAN HORNG,,BK7261,Tuna longliners,1,13456,0,1,1,1,0,1,1,7/27/2015 2:59:30,WCPFC,12/6/2012 23:47:39,10/3/2015 8:25:54,1705
416228600,HONG RONG,,BJ5011,Tuna longliners,1,14454,0,1,1,1,1,0,,9/21/2015 21:03:08,WCPFC,11/27/2015 7:45:42,12/31/2015 6:54:35,42
224717000,CAMPOLIBRE ALAI,8719334,EHVA,Purse seiners,1,71,1,1,1,1,1,0,1,4/13/2015 8:09:53,ICCAT,4/21/2015 7:05:51,9/24/2015 9:18:02,116.025
431797000,TAIYO MARU No.5,9135389,JBME,Longliners,1,1236,1,1,0,1,0,1,1,11/9/2012 5:18:00,IOTC,1/1/2012 5:58:24,12/31/2015 22:39:08,79646
529440000,MARIRAOI,,T3AF2,Tuna purse seiners,1,38061,1,1,1,1,1,1,1,11/2/2015 22:16:35,WCPFC,1/4/2012 8:11:49,12/31/2015 21:19:38,54692.4
431801000,MEIHO MARU NO.22,,JDUT,Pole and Line vessels,1,664,0,1,1,1,1,1,1,8/24/2014 18:37:18,WCPFC,1/3/2012 19:17:27,12/31/2015 23:00:46,82485.6
224445000,SIEMPRE SOCIO,,EBWQ,Tuna longliners,1,1173,0,1,1,1,1,1,0.9858899415,7/13/2015 8:11:39,WCPFC,11/26/2013 16:22:08,12/31/2015 19:48:25,44603.2
367373350,ALEXANDRA L,8848044,WUV8764,Recreational fishing vessels,1,31554,0,1,1,1,1,1,1,10/6/2014 8:39:55,ICCAT,4/28/2013 21:46:39,12/29/2015 17:40:41,12969.2
431154000,GOEI MARU No. 68,9172923,JENI,Longliners,1,396,1,1,0,1,1,1,1,7/15/2015 2:29:06,ICCAT,1/1/2012 2:24:36,12/31/2015 21:26:15,133104
601500000,SAXON,,ZR4107,Longliners,1,1039,0,1,1,1,1,1,0.5696969697,2/17/2015 1:34:22,CCSBT,7/17/2014 12:32:58,12/2/2015 8:10:36,2739.6
250165000,MENHADEN,9189330,EIVT,Trawlers,1,8554,1,1,1,1,1,1,,5/14/2015 7:21:18,ICCAT,1/2/2012 12:57:57,12/31/2015 23:58:33,491723.6
419900400,YELLOWFIN,,VTSJ,Longliners,1,9987,0,1,4,1,1,1,,5/18/2015 3:29:45,IOTC,11/26/2012 4:54:17,12/31/2015 23:44:04,26417.6
271072038,SARAL BALIKCILIK-1,,TCB2055,Purse seiners,1,7311,0,1,1,1,1,0,1,5/16/2012 17:00:00,ICCAT,9/21/2013 13:39:39,12/21/2015 18:39:34,564.9
247100530,NONNO NICOLA,,IKSA,Trawlers,1,8860,0,1,1,1,1,1,1,12/16/2014 10:43:58,ICCAT,6/2/2013 21:47:30,12/29/2015 16:07:33,52502.4
576877000,TO CHAN NO.2,,YJSZ7,Longliners,1,1267,0,1,1,1,1,1,1,8/14/2015 5:04:51,IOTC,7/28/2014 7:57:18,12/31/2015 1:16:44,10817.6
432894000,FUKUTOKU MARU No.88,9671711,7JNP,Longliners,1,21840,1,1,0,1,1,1,1,7/3/2014 5:48:51,ICCAT,12/5/2012 5:49:38,12/31/2015 5:38:04,66864
357020000,TIARA 108,8420763,3FQH9,Fish carriers,0,35528,1,1,1,0,1,1,,10/22/2015 10:44:09,WCPFC,1/2/2012 15:58:17,12/31/2015 21:21:31,17184.3
440846000,Oryong No.307,8703892,HLBX,Longliners,1,866,1,1,0,1,1,1,1,3/26/2015 9:00:17,ICCAT,1/1/2012 7:12:02,12/31/2015 12:52:44,67424
440986000,Oryong No.316,9042037,6MBQ,Longliners,1,853,1,1,0,1,1,1,1,3/26/2015 9:00:17,ICCAT,1/1/2012 9:01:00,12/31/2015 19:54:23,138056
224197150,HERMANOS LABAEN,,EATL,Longliners,1,7985,1,1,1,1,1,1,1,1/13/2015 6:14:34,IOTC,1/21/2012 7:20:08,12/31/2015 18:57:15,116104.8
368652000,NICOLE MARIE,,WSA9839,Trollers,1,813,0,1,1,1,1,0,1,5/31/2014 19:59:36,WCPFC,2/4/2015 12:40:34,12/31/2015 23:41:40,5893.225
431171000,ASAHI MARU NO. 11,,JDYL,Pole and Line vessels,1,33,0,1,2,1,1,0,1,2/21/2011 3:00:00,IATTC,2/2/2012 13:07:42,12/15/2015 17:22:31,4577.65
366933360,DELTA DAWN,,WDB6938,Multipurpose vessels,1,4440,0,1,1,1,1,0,1,2/21/2011 3:00:00,IATTC,10/27/2012 22:54:14,6/3/2015 21:44:54,3083.575
440733000,ORYONG NO. 306,,HLVW,Longliners,1,884,1,1,0,1,1,0,1,2/21/2011 3:00:00,IATTC,1/1/2012 1:37:51,12/31/2015 5:55:51,6416.25
577106000,HARIMA 2,9133317,YJTB3,Fish carriers,0,23973,1,1,1,1,1,1,,5/28/2015 5:24:09,ICCAT,8/25/2012 2:45:41,12/31/2015 19:53:21,295008
338150531,SARAH BETH,,WDE6672,Longliners,1,30648,0,1,2,1,1,1,1,5/13/2014 7:56:39,ICCAT,7/14/2013 3:03:19,11/11/2015 8:39:07,12085.6
529607000,HAN XING,9586332,3FYT4,Fish carriers,0,35655,1,0,2,0,1,0,0.1453151885,10/15/2015 0:17:34,WCPFC,5/11/2013 2:07:04,9/30/2015 22:20:14,1797
432306000,TAIWA MARU No. 78,9250593,JNKR,Longliners,1,1230,1,1,0,1,1,1,0.9998946925,7/15/2015 2:29:06,ICCAT,1/1/2012 2:18:06,12/30/2015 10:26:28,76368
224016000,CELTIC BAY,,EACH,Tuna longliners,1,97,1,1,1,1,1,0,0.1067757899,2/16/2011 8:00:00,CCSBT,1/3/2012 5:36:58,12/31/2015 11:15:18,4451.475
224473000,MATXIKORTA,7385473,EGOR,Purse seiners,1,1819,1,1,1,1,1,1,0.1346245436,2/19/2015 9:10:03,ICCAT,6/30/2013 14:10:32,12/13/2015 23:01:10,30702.4
224012870,RAFAEL,9011791,EGZC,Trawlers,1,8110,0,1,1,1,0,1,1,12/5/2014 11:27:49,ICCAT,5/21/2012 12:25:09,2/12/2015 20:35:18,26874.2
412371207,HUYU 928,9784740,BZV8T,Longliners,1,38369,0,1,1,1,1,1,,11/3/2015 0:56:30,WCPFC,5/14/2015 0:06:10,12/31/2015 22:52:57,21296
440646000,NO.803 DONGWON,8610631,HLLS,Tuna longliners,1,266,1,1,0,1,0,1,1,8/18/2015 2:07:33,WCPFC,1/1/2012 10:58:48,12/31/2015 22:57:09,21010
538060015,LOJET,8919441,V7RB4,Purse seiners,1,15952,1,1,1,1,1,1,1,8/27/2015 22:21:59,WCPFC,1/2/2012 21:05:18,12/31/2015 20:59:53,113786.4
576397000,KAIHO MARU,8909680,YJQE4,Fish carriers,0,38103,1,1,1,1,1,1,,10/5/2015 17:44:07,WCPFC,1/1/2012 10:57:58,10/14/2015 2:52:42,243936
440772000,AGNES 82,,6LWJ,Longliners,1,7,1,1,2,1,0,0,1,2/21/2011 3:00:00,IATTC,1/1/2012 7:11:51,12/31/2015 21:23:27,2420.025
440280000,NO. 337 ORYONG,8916798,6NLS,Longliners,1,874,1,1,0,1,1,0,0.4500161016,3/26/2015 9:00:17,ICCAT,1/1/2012 1:47:12,2/28/2015 9:32:26,4891
441374000,Oryong No. 371,8904020,DTBN9,Longliners,1,895,1,1,0,1,1,1,1,3/26/2015 9:00:18,ICCAT,5/27/2012 10:24:35,12/31/2015 21:18:05,56568
271072478,BARAN-3,8733079,TC8073,Purse seiners,1,7217,0,1,1,1,1,1,1,12/17/2014 9:21:52,ICCAT,4/1/2013 23:13:31,12/29/2015 4:38:14,1900
263512000,PARALELO,,CUOY,Tuna longliners,1,944,0,1,2,1,1,0,1,2/16/2011 8:00:00,CCSBT,10/30/2012 14:01:26,12/22/2015 15:25:56,336.325
247147270,FUTURA PRIMA,,IRJV,Support Vessels,0,9026,0,1,1,1,1,1,,3/23/2015 6:24:54,ICCAT,6/20/2012 20:58:36,12/22/2015 9:24:02,31508.8
247083400,ORIONE Q.,,IZNE,Trawlers,1,9054,0,1,1,1,1,0,0.6233988044,12/16/2014 10:44:01,ICCAT,2/15/2015 3:10:57,12/31/2015 23:25:18,497.55
416001758,MAAN SHENQ FA NO.6,,BK5887,Tuna longliners,1,13090,0,1,1,1,1,1,1,7/7/2015 21:34:12,WCPFC,5/27/2015 0:51:16,12/28/2015 0:13:46,1005.6
416000698,HAE DER SHING NO.21,,BK6676,Tuna longliners,1,13219,0,1,1,1,1,1,1,6/24/2015 2:04:55,WCPFC,3/5/2013 3:14:30,6/26/2015 23:11:05,2954.8
416000783,MAN YING HSIANG,,BK7501,Tuna longliners,1,13548,0,1,1,1,1,1,1,7/5/2015 9:41:56,WCPFC,8/20/2013 10:53:59,12/22/2015 12:13:33,314
416002507,YI SHENG MANN NO.6,,BK7884,Tuna longliners,1,13763,0,1,1,1,1,1,1,1/25/2015 9:37:28,WCPFC,6/4/2014 1:36:15,12/31/2015 20:07:54,2810
416003224,DAR TSAI FA,,BJ4360,Tuna longliners,1,14036,0,1,1,1,1,1,1,2/13/2015 6:28:20,WCPFC,12/20/2012 18:26:46,11/6/2015 0:39:08,283.6
416002304,SHIN DER YIH NO.186,,BJ4787,Tuna longliners,1,14265,0,1,1,1,1,1,1,8/27/2015 3:09:47,WCPFC,8/3/2012 6:50:04,12/28/2015 20:36:51,13282
316002956,OCEAN MARAUDER,,CZ9687,Multipurpose vessels nei,1,3468,0,1,1,1,1,1,1,5/31/2014 20:03:56,WCPFC,3/1/2012 17:46:30,12/16/2015 19:28:00,191043.6
432458000,KORYO MARU No. 1,9315599,JJWU,Longliners,1,620,1,1,0,1,1,1,0.9738330976,7/15/2015 2:29:06,ICCAT,1/1/2012 7:57:58,12/31/2015 23:45:26,69048
366177430,NORDIC PRIDE,,WTQ7114,Pole and Line vessels,1,7416,0,1,1,1,1,1,1,10/6/2014 8:39:56,ICCAT,3/26/2013 16:22:54,10/14/2015 22:35:20,4118.8
224405000,PLAYA DE BAKIO,9228162,EGWJ,Purse seiners,1,1893,1,1,0,1,1,1,1,2/19/2015 9:10:04,ICCAT,1/23/2012 19:49:19,12/31/2015 23:47:52,71236
224141970,BERRIZ MATUTINA,9149108,EANA,Pole and Line vessels,1,8120,0,1,1,1,1,1,1,4/13/2015 8:09:58,ICCAT,5/17/2012 15:53:24,12/29/2015 8:19:58,78139.6
232006840,MONTE MAZANTEU,9014523,MRQT2,Gillnetters,1,8374,1,1,1,1,0,1,1,1/22/2013 18:00:00,ICCAT,4/24/2012 18:56:41,12/28/2015 15:50:40,15454.6
247120470,NINA MADRE,8653683,IFOQ,Trawlers,1,8582,0,1,1,1,1,1,1,12/17/2014 10:43:54,ICCAT,10/16/2012 18:01:46,12/21/2015 14:24:14,12672.4
431602890,MATSUFUKU MARU NO.28,8820511,7KYG,Tuna longliners,1,765,1,1,1,1,1,1,1,9/18/2015 5:15:22,WCPFC,5/21/2012 17:37:55,12/31/2015 11:33:45,26163.6
431399000,TOKIWA MARU NO.28,,JKRN,Tuna purse seiners,1,1271,0,1,1,1,1,1,1,5/27/2015 21:02:07,WCPFC,1/3/2012 23:21:30,12/31/2015 20:32:27,75407.2
440647000,KYUNG YANG NO.9,8610629,HLLR,Tuna longliners,1,269,1,1,0,1,1,1,0.9589877836,8/10/2015 0:10:38,WCPFC,1/2/2012 23:24:15,12/30/2015 22:21:33,84232
540001900,ARAU,,FODR,Tuna longliners,1,16111,0,1,1,1,0,1,1,1/5/2015 17:20:23,WCPFC,4/15/2013 22:32:43,12/31/2015 23:51:53,17855.4
367534310,ALISON F,8940933,WDG4225,Pole and Line vessels,1,24740,0,1,1,1,1,1,1,7/27/2015 5:35:50,WCPFC,8/3/2012 6:24:05,12/31/2015 21:11:30,58883.2
440935000,ORYONG NO. 718,,DTAC6,Longliners,1,850,1,1,0,1,0,0,1,2/21/2011 3:00:00,IATTC,1/1/2012 7:30:11,12/31/2015 12:55:02,3452.5
244563000,Annelies Ilena,9204556,PHKE,Trawlers,1,30941,1,1,0,1,1,1,0.9998289663,4/13/2015 2:00:00,IATTC,1/1/2012 0:28:00,12/31/2015 23:52:40,249240
247145010,BUCEFALO,,IKGK,Non-fishing vessels nei,0,8684,0,1,1,1,1,1,0.276674938,3/23/2015 6:24:55,ICCAT,10/17/2012 18:00:44,11/23/2015 15:48:11,7092.4
416000189,GAU SHENG,,BK7351,Tuna longliners,1,13476,0,1,1,1,1,1,,8/12/2015 9:20:43,WCPFC,8/25/2012 23:48:25,12/21/2015 22:05:51,3852
416001054,JINN JYI CHYUN NO.268  ,,BK7425,Tuna longliners,1,13507,0,1,1,1,1,1,1,11/1/2015 4:00:44,WCPFC,1/1/2015 2:39:11,12/26/2015 1:05:59,292.4
227474000,KERFLOUS,8705151,FHDX,Trawlers,1,31449,0,1,1,1,0,1,1,2/20/2015 4:49:16,ICCAT,7/31/2012 22:19:30,12/23/2015 2:07:25,26825.8
224128320,HERMANOS SAMBAD,,EA7977,Unknown,1,28630,0,1,1,1,1,1,1,12/4/2014 11:27:54,ICCAT,10/23/2012 2:00:41,12/23/2015 7:06:30,32049.6
209232000,SANTA MARIA,7634745,C4SK,Longliners,1,7911,0,1,5,1,1,1,1,1/19/2015 6:17:17,ICCAT,11/21/2013 8:31:02,12/31/2015 23:41:36,144305.6
432228000,KOEI MARU 1,9258064,JIQG,Longliners,1,611,1,1,0,1,0,1,1,3/25/2015 23:09:01,CCSBT,1/1/2012 0:51:28,12/31/2015 22:02:42,39516
224135000,PEDRA DA GRELO,,ECEL,Longliners,1,21,0,1,1,1,1,1,1,3/30/2015 4:13:04,IOTC,6/7/2012 23:30:57,12/19/2015 3:04:41,17441.6
440900000,NO.618 DONG WON,8815669,6KWS,Tuna longliners,1,280,1,1,1,1,0,1,0.9963074531,7/14/2015 0:52:14,WCPFC,1/1/2012 5:22:05,12/31/2015 19:37:32,34164.2
512008000,SAN AOTEA II,,ZM2534,Multipurpose vessels,1,21785,0,1,1,1,1,1,1,12/30/2013 8:00:00,CCSBT,3/4/2013 22:34:22,12/31/2015 22:46:31,40708.8
432374000,12 CHOKYU MARU,,JIHM,Longliners,1,145,1,1,0,1,0,0,1,4/29/2006 9:00:00,CCSBT,1/9/2012 11:21:33,12/31/2015 19:55:15,1461.25
338793000,Ocean Challenger,9517264,WDE3526,Purse seiners,1,15752,1,1,0,1,1,0,,5/7/2008 2:00:00,IATTC,6/25/2014 8:22:06,12/31/2015 23:04:01,2577.5
366954430,CAPT. RYAN,,WDB8186,Multipurpose vessels,1,83,0,1,1,1,1,0,0.6021657123,2/21/2011 3:00:00,IATTC,12/3/2014 0:50:27,12/31/2015 23:57:53,6609.5
224021340,OLLO DO MAR,,EA4655,Unknown,1,20779,0,1,1,1,1,1,0.3055837563,4/13/2015 8:10:02,ICCAT,3/1/2013 0:17:22,12/17/2015 20:23:16,4869.6
224072470,MARHVIN,,EA4934,Unknown,1,20782,0,1,1,1,1,1,0.9295384615,4/13/2015 8:10:02,ICCAT,8/14/2012 0:38:06,12/18/2015 4:21:01,14226.4
416002888,CHING CHUEN FA NO.10,,BJ4411,Tuna longliners,1,14097,0,1,1,1,0,1,1,10/31/2015 5:58:49,WCPFC,1/2/2013 12:58:18,12/29/2015 0:35:51,297.8
247133620,AMMIRAGLIA,,IMPS2,Longliners,1,28862,0,1,1,1,0,1,0.7238341969,1/22/2015 9:35:35,ICCAT,10/17/2012 15:48:12,12/31/2015 1:42:24,4115.4
224137290,ARCANGEL SAN RAFAEL,,EA8176,Longliners,1,20798,0,1,1,1,1,1,0.9997684649,3/30/2015 4:13:06,IOTC,4/9/2013 13:51:36,12/29/2015 9:45:53,20228
441201727,ZHONG SHUI 617,9778569,BZSW,Longliners,1,37862,1,1,1,0,1,1,1,12/11/2015 2:55:23,WCPFC,5/24/2015 6:50:58,12/29/2015 9:43:32,1390.2
228189900,ST ANTOINE MARIE II,9305817,FMAO,Purse seiners,1,1994,0,1,1,0,0,1,,1/22/2013 18:00:00,ICCAT,4/10/2012 1:52:11,12/16/2015 12:15:32,4225.3
250101700,SARAH DAVID,,EI7212,Trawlers,1,8557,0,1,1,1,1,1,1,5/13/2015 7:21:18,ICCAT,1/16/2012 0:28:48,12/31/2015 23:53:13,211156
247121210,NUNZIA,,IFVR,Trawlers,1,8861,0,1,1,1,1,1,1,12/16/2014 10:43:58,ICCAT,7/2/2013 0:38:36,12/28/2015 11:21:31,6449.6
431600275,KIFUKU MARU NO.36,,JM6278,Tuna longliners,1,585,0,1,1,1,1,0,,6/5/2015 3:46:15,WCPFC,6/19/2015 6:51:41,12/16/2015 7:00:01,100.325
416411000,FONG KUO NO.866,8748646,BL2095,Tuna purse seiners,1,14367,1,1,1,1,1,1,,8/2/2015 22:10:12,WCPFC,12/17/2012 6:48:24,12/31/2015 21:19:36,30391.2
577105000,RYOMA,9133305,YJTA9,Fish carriers,0,26898,1,1,1,1,1,1,,10/19/2015 18:26:32,WCPFC,8/24/2012 4:43:51,12/31/2015 22:13:08,317552.8
441645000,No.638 DONG WON,9016399,DTBW9,Longliners,1,281,1,1,0,1,1,1,,6/16/2015 8:18:34,ICCAT,1/1/2012 9:07:02,12/31/2015 6:30:33,77816
374573000,Cape Coral,9699050,3FEM8,Purse seiners,1,38025,1,2,0,0,1,0,0.9456967213,5/12/2015 4:01:33,ICCAT,6/13/2015 0:11:02,10/16/2015 8:36:18,473.5
247145370,CITTA' DI ALGHERO,,ILMF,Longliners,1,8645,0,1,1,1,1,1,0.9998262079,1/22/2015 9:20:16,ICCAT,7/11/2012 14:07:32,8/30/2015 16:08:28,25317.2
247121080,STORIONE,,IRYO,Trawlers,1,8972,0,1,1,1,1,1,1,12/16/2014 10:44:00,ICCAT,12/17/2013 5:37:08,12/29/2015 19:02:38,4797.6
416002885,TENN MING YANG NO.101,,BJ4894,Tuna longliners,1,15022,0,1,1,1,0,1,1,8/7/2015 23:25:16,WCPFC,7/17/2013 6:58:11,12/31/2015 20:27:51,4432.2
441201183,ZHONG SHUI 805,8629008,BZYJ2,Tuna longliners,1,16242,1,1,1,0,1,1,,12/11/2015 2:47:25,WCPFC,5/28/2015 4:54:45,12/31/2015 10:44:18,1029
361001100,ATLANTIC ODYSSEY,8703165,FHOL,Longliners,1,6011,1,1,1,1,1,1,1,7/7/2014 9:09:39,ICCAT,1/5/2012 19:23:13,12/30/2015 8:48:52,85037.6
255500118,AUTONOMIA,,CUXX,Pole and Line vessels,1,9092,0,1,1,1,1,1,,3/18/2015 9:15:38,ICCAT,6/10/2012 5:09:03,12/18/2015 15:27:59,18934.4
500430,KAISEI MARU NO.1,,JFHT,Tuna longliners,1,556,0,1,1,0,1,0,1,7/28/2014 14:59:16,WCPFC,7/9/2015 13:42:22,10/8/2015 3:01:00,706.75
367046890,PACIFIC FUTURE,,WDC5819,Trollers,1,927,0,1,1,1,1,1,0.9456578263,5/31/2014 20:06:05,WCPFC,8/1/2012 5:38:11,12/31/2015 23:43:44,264937.2
667870000,ANGEL NO.9,,9LY2169,Bunkers,0,35563,0,1,1,1,0,1,,5/31/2014 20:06:13,WCPFC,1/3/2012 4:43:19,12/31/2015 23:59:29,98653.2
440821000,CHILSUNG NO. 1,,HLJC,Longliners,1,122,1,1,0,1,1,0,0.799677205,2/21/2011 3:00:00,IATTC,2/7/2012 21:15:18,12/31/2015 21:20:56,7118.5
224071980,EL VILLA,,EA6500,Purse seiners,1,20958,0,1,1,1,1,1,1,12/4/2014 11:28:30,ICCAT,9/5/2013 9:27:43,12/30/2015 4:30:57,25773.2
416002948,CHUAN FA SHIAN NO.88,,BJ4910,Tuna longliners,1,156,0,1,1,1,1,1,1,8/6/2015 23:38:14,WCPFC,9/22/2013 5:19:31,11/1/2015 21:09:17,22405.6
224081130,REGINO JESUS,,EA9346,Longliners,1,28640,0,1,1,1,1,1,1,4/13/2015 8:10:02,ICCAT,8/14/2012 0:37:16,12/30/2015 9:13:09,23953.6
352515000,FRIO PACIFIC,8324244,HOAL,Fish carriers,0,28833,1,1,1,1,0,1,,1/7/2015 9:40:21,ICCAT,1/6/2012 21:38:24,12/26/2015 21:51:29,124773.6
367533740,MONTRACHET,,WDG4171,Recreational fishing vessels,1,20859,0,1,1,1,1,1,,4/9/2015 11:25:39,ICCAT,10/20/2012 15:46:22,12/22/2015 14:43:37,10525.6
224004810,GUADALUPECO AMA,7624946,EHIR,Pole and Line vessels,1,8085,0,1,1,1,1,1,1,4/13/2015 8:09:57,ICCAT,5/23/2012 18:23:23,9/22/2015 14:10:45,66982
416001576,SHIN RYH FA NO.168,,BK6515,Tuna longliners,1,12467,0,1,1,1,1,1,1,8/25/2015 2:41:45,WCPFC,10/23/2012 8:23:36,12/30/2015 22:49:59,3457.2
416001246,SIN LING PO NO.166,,BJ4217,Tuna longliners,1,13985,0,1,1,1,0,1,1,9/30/2015 0:51:29,WCPFC,8/19/2013 8:00:58,12/29/2015 11:30:07,708.6
224752000,SIEMPRE BELUSO,,EBRM,Longliners,1,1169,0,1,1,1,1,1,1,3/30/2015 4:12:52,IOTC,7/8/2012 14:02:34,12/31/2015 23:03:08,18339.2
224020000,SIEMPRE JUAN LUIS,,EA3663,Longliners,1,2097,0,1,1,1,1,1,1,3/30/2015 4:12:52,IOTC,1/22/2012 14:30:17,12/29/2015 16:04:17,15232.8
