mmsi,shipname,imo,callsign,shiptype,shiptype_fishing,clav_TUVI,imo_rank,callsign_rank,name_rank,flag_match,date_range_match,clav_date_match,fishing_msg_ratio,clav_DateUpdated,rfmo_name,match_start,match_end,match_score
228191900,MASSABIELLE II,,FMAX,Trawlers,1,8241,0,1,1,0,1,0,1,5/16/2012 17:00:00,ICCAT,5/21/2013 5:54:56,4/27/2015 8:15:50,23.125
432515000,FUKUJU MARU NO.7,9047934,JMPJ,Tuna longliners,1,349,0,1,1,1,1,1,1,6/29/2015 20:12:06,WCPFC,6/3/2014 5:30:48,12/31/2015 9:51:25,13394.4
416000999,CHIN LI FA,,BJ4448,Tuna longliners,1,14115,0,1,1,1,1,1,0.015251652,3/10/2015 1:48:30,WCPFC,8/3/2012 11:04:39,9/11/2015 0:47:26,7.725
224218000,TXORI BI,,ECEE,Unknown,1,29929,0,1,1,1,1,1,1,2/17/2015 5:59:38,IOTC,10/19/2012 8:01:35,12/18/2015 22:27:07,3389.6
224654000,DENVER,,EAFV,Tuna longliners,1,240,0,1,1,1,1,0,,2/16/2011 8:00:00,CCSBT,8/20/2013 7:30:54,12/31/2015 13:23:19,2660.075
224115880,GEDI,9150573,EA2481,Longliners,1,1455,0,1,1,1,0,1,1,4/13/2015 8:09:54,ICCAT,1/14/2012 1:05:16,12/28/2015 16:04:09,1782.4
431700060,FUKUTOKU MARU No.37,9066904,JQPE,Longliners,1,371,0,1,1,1,1,0,1,11/9/2012 4:42:00,IOTC,9/5/2014 3:46:45,12/31/2015 23:20:44,112.225
576634000,Shin Jaan Shin No.168,,YJRT3,Longliners,1,331,0,1,1,1,1,1,1,1/8/2015 22:29:26,IOTC,1/6/2015 2:34:51,12/31/2015 12:52:45,150
224016000,CELTIC BAY,,EACH,Longliners,1,97,1,1,1,1,1,1,0.10677579,2/17/2015 5:59:36,IOTC,1/3/2012 5:36:58,12/31/2015 11:15:18,71223.6
263576000,VALMIT��O,,CUFN,Longliners,1,1305,1,1,0,1,0,1,1,5/15/2014 6:38:00,IOTC,1/1/2012 2:51:12,12/31/2015 17:26:07,31636
416230500,KUEN FA CHEN NO.888,,BJ4963,Tuna longliners,1,15831,0,1,1,1,0,1,1,8/7/2015 23:39:48,WCPFC,9/13/2012 23:57:16,12/31/2015 9:06:02,929.2
538060019,LOMALO,9588665,V7UB4,Purse seiners,1,16214,1,1,1,1,1,1,0.999934508,8/27/2015 22:29:25,WCPFC,1/1/2012 1:34:37,12/31/2015 10:43:41,129674.8
412328758,ZHONG SHUI 737,9686106,BZTK4,Longliners,1,36047,1,1,1,1,1,1,1,12/11/2015 2:52:50,WCPFC,7/12/2015 21:29:44,12/31/2015 10:49:14,3376.8
416338000,YANG SHUN NO. 6,,BI2526,Longliners,1,1372,0,1,1,1,1,0,1,2/21/2011 3:00:00,IATTC,6/7/2015 0:04:08,12/31/2015 21:24:10,425.775
224578000,XUXO,,ECHX,Tuna longliners,1,1367,1,1,1,1,1,0,0.999841697,2/16/2011 8:00:00,CCSBT,5/18/2012 15:06:50,12/31/2015 17:31:14,3434.55
312273000,HAI FENG 678,9016961,3FCO5,Fish carriers,0,26684,1,0,1,0,1,0,,8/31/2015 19:56:40,WCPFC,10/30/2013 7:35:14,8/1/2015 2:05:30,3001.35
636013649,HUMBOLDT BAY,8907888,A8OL4,Fish carriers,0,38660,1,1,1,1,1,1,,12/4/2015 0:39:03,IOTC,1/2/2012 20:07:28,12/31/2015 23:54:32,243177.6
247074670,LUIGI CESARE,,IQPH,Trawlers,1,8796,0,1,1,1,1,1,1,12/16/2014 10:43:56,ICCAT,4/25/2013 3:59:23,12/29/2015 18:17:56,8953.6
367170000,OCEAN ENCOUNTER,8996281,WDD9182,Tuna purse seiners,1,15658,1,1,1,1,0,1,0.184774575,7/19/2015 20:38:09,WCPFC,4/1/2015 2:39:50,12/31/2015 21:13:48,8036.8
224170000,Isami,,ECIU,Longliners,1,8185,0,1,1,1,1,1,1,5/29/2012 2:00:00,IATTC,3/26/2012 17:33:19,12/31/2015 23:42:01,33911.2
601787000,Highland Queen,,ZR6184,Pole and Line vessels,1,31369,0,1,2,1,0,1,1,3/26/2015 9:07:31,ICCAT,8/1/2012 22:38:52,12/26/2015 10:08:34,4812
312273000,HAI FENG 678,9016961,V3PI,Fish carriers,0,26684,1,1,1,1,1,0,,8/27/2015 3:36:24,ICCAT,10/30/2013 7:35:14,8/1/2015 2:05:30,5729.85
227317980,MALINE,,FH8021,Trawlers,1,28712,0,1,1,1,1,1,1,1/19/2015 6:20:29,ICCAT,1/5/2012 6:10:27,12/31/2015 8:26:14,52289.2
441853000,SAJO FAMILIA,9619323,6KCA3,Tuna purse seiners,1,1020,0,1,1,1,1,1,1,7/14/2015 0:48:36,WCPFC,11/13/2012 1:58:08,12/31/2015 21:24:06,45104.4
441090000,No.105 Oyang,8805298,6LJG,Longliners,1,925,1,1,0,1,0,1,1,3/26/2015 9:00:16,ICCAT,4/9/2012 4:13:07,6/3/2015 0:37:50,24352
367187480,VICKIE II,,WDD7516,Pole and Line vessels,1,7716,0,1,1,1,0,1,0.991549296,1/14/2015 8:17:28,ICCAT,4/19/2013 22:06:21,12/22/2015 5:57:58,4163
412270058,JIN SHENG 7,8652720,BZSX4,Longliners,1,1452,0,1,1,1,1,1,1,5/7/2015 5:46:42,ICCAT,10/23/2014 8:59:21,12/25/2015 12:44:28,14969.2
441226315,ZHONG SHUI 608,8628896,BYMQ4,Tuna longliners,1,15999,1,1,1,0,1,1,,12/11/2015 0:53:07,WCPFC,6/5/2015 5:36:20,12/28/2015 21:15:14,724.5
431802000,SHOSHIN MARU No. 80,9135391,JQJP,Longliners,1,1149,1,1,1,1,1,1,1,5/25/2015 2:16:39,ICCAT,1/1/2012 9:11:26,12/31/2015 23:45:48,177629.2
557005500,SOUTHERN SEAS NO.301,,H4SR,Tuna purse seiners,1,38595,0,1,1,1,1,1,,11/5/2015 0:20:46,WCPFC,9/22/2015 5:03:43,12/31/2015 23:09:03,1799.6
247151980,ISEA,,IFWA,Longliners,1,8778,0,1,2,1,1,1,1,1/22/2015 9:28:18,ICCAT,7/9/2012 22:02:55,12/30/2015 19:24:30,67570.4
204226000,AGUAS SANTAS,,CUTG,Tuna longliners,1,9118,1,1,1,1,1,0,1,8/7/2011 19:13:00,CCSBT,5/15/2012 12:39:45,12/1/2015 11:05:25,174.05
224501000,JUAN RAMON EGA��A,,EAUT,Tuna purse seiners,1,1752,1,1,0,1,1,0,0.460750853,4/7/2015 5:02:41,WCPFC,1/4/2012 7:19:43,2/10/2015 14:00:27,2637
367176750,PACIFIC HOOKER,,WDD6722,Trollers,1,929,0,1,1,1,1,1,1,5/31/2014 20:06:05,WCPFC,8/1/2012 5:37:40,12/31/2015 16:28:38,75971.2
351747000,FRIO AEGEAN I,9196357,3FSS8,Fish carriers,0,31527,1,1,1,1,1,1,,3/23/2015 5:29:53,ICCAT,1/4/2012 17:00:14,12/28/2015 20:36:11,124134.4
432962000,HOSHIN MARU No.78,9690303,7JQB,Longliners,1,24852,0,1,1,1,1,1,1,3/18/2015 5:00:59,IOTC,2/10/2014 4:16:53,12/31/2015 22:57:01,48318
370070000,FONG KUO NO 819,8913992,3FCY3,Fish carriers,0,35385,1,1,1,1,0,1,,9/23/2015 20:34:56,WCPFC,1/1/2012 23:39:45,12/31/2015 21:34:28,29501.2
247144650,ALISEO,,IUVL,Non-fishing vessels nei,0,8579,0,1,1,1,1,1,1,3/23/2015 6:24:53,ICCAT,7/9/2012 10:56:44,11/23/2015 23:37:14,28160
247053120,VENUSIA,,IPYP,Trawlers,1,9060,0,1,1,1,1,1,1,12/16/2014 10:44:01,ICCAT,10/17/2012 12:01:09,12/29/2015 15:29:41,15528.8
247051410,AUDACE,,ITHX,Trawlers,1,9061,0,1,1,1,1,1,1,12/16/2014 10:44:01,ICCAT,10/16/2012 18:01:01,12/31/2015 17:34:48,55806.4
247151730,EDERA FALZONE,,IVTQ,Non-fishing vessels nei,0,20053,0,1,1,1,1,1,0.999880225,3/23/2015 6:24:54,ICCAT,1/18/2013 19:00:16,11/24/2015 23:48:24,36730.8
431812000,GENPUKU MARU NO.18,,JNQX,Tuna purse seiners,1,388,1,1,1,1,0,1,1,5/27/2015 20:45:31,WCPFC,1/1/2012 1:25:36,12/19/2015 2:56:57,31392.6
416003575,SAN ZAI FA NO.6,,BJ4927,Tuna longliners,1,15049,0,1,1,1,1,1,1,5/18/2015 3:33:39,WCPFC,5/13/2015 6:09:17,9/7/2015 22:23:26,105.2
224029830,NUEVO MAR GLORIA,8733706,EBTB,Purse seiners,1,8060,0,1,1,1,1,1,1,4/13/2015 8:09:56,ICCAT,5/30/2012 10:44:39,12/8/2015 9:39:45,13583.2
664000023,Fortune No.58,8717099,S7WS,Longliners,1,9475,0,1,1,1,1,1,1,8/14/2015 6:40:42,IOTC,7/31/2014 1:07:42,12/14/2015 6:55:55,16023.6
416002017,JINN FWU TSAIR NO.12,,BK6151,Tuna longliners,1,12317,0,1,1,1,0,1,,8/7/2015 0:01:09,WCPFC,6/16/2015 6:01:05,12/29/2015 12:25:03,40.8
416000141,HORNG YIH FWU NO.168,,BJ4551,Tuna longliners,1,14164,0,1,1,1,1,1,1,6/24/2015 3:00:52,WCPFC,10/17/2012 1:16:25,12/31/2015 10:41:40,5224.4
412694590,SUI YUAN YU 26,,BZWA26,Unknown,1,15239,0,1,1,1,1,0,1,3/6/2007 7:58:56,IOTC,8/13/2015 1:09:50,12/31/2015 22:49:01,334.35
224080940,NOU ESTEVE,8746131,ECAY,Unknown,1,30994,0,1,1,1,1,1,0.644560463,1/20/2015 6:17:44,ICCAT,3/5/2013 9:41:42,12/30/2015 15:21:27,21527.6
355802000,NEW TAKATSUKI,9015838,3EFN9,Fish carriers,0,35523,1,1,1,0,1,1,,9/23/2015 19:15:32,WCPFC,1/1/2012 2:33:21,12/31/2015 15:53:07,35580.3
412401230,MING FA,,BKUI,Fish carriers,0,35624,0,1,1,1,1,1,,5/31/2014 20:06:28,WCPFC,1/1/2012 0:18:09,12/27/2015 12:38:08,96258.8
352419000,TIUNA,8102892,YJYQ4,Purse seiners,1,4810,1,0,1,1,1,0,1,2/21/2011 3:00:00,IATTC,1/5/2012 8:33:05,12/31/2015 22:43:17,536.25
432568000,SHOHO MARU No.1,8603822,7JHJ,Longliners,1,1142,0,1,1,1,1,0,,7/3/2014 5:48:51,ICCAT,2/8/2015 13:49:42,12/31/2015 18:56:53,121.675
440590000,No.38 Hansung,8717843,HLJB,Longliners,1,419,1,1,1,1,0,1,1,3/26/2015 9:00:15,ICCAT,1/1/2012 8:55:23,11/26/2015 14:20:51,33933.6
224545000,BRADOMIN,8604670,EHRM,Longliners,1,67,0,1,1,1,1,1,1,4/13/2015 8:09:59,ICCAT,5/31/2012 14:19:31,12/31/2015 22:15:20,17578
416000855,DONG CHENG NO.788,,BJ4735,Tuna longliners,1,14235,0,1,1,1,1,1,1,2/13/2015 7:09:49,WCPFC,1/9/2015 13:01:19,12/29/2015 5:43:45,104
224082260,SIEMPRE KALIMA,,EA3951,Longliners,1,1493,0,1,1,1,1,0,0.999928089,2/21/2011 3:00:00,IATTC,3/8/2013 8:52:35,12/31/2015 23:51:29,4228.425
367433640,GROWLER,9585479,WDF2932,Longliners,1,7795,0,1,1,1,1,1,0.287722908,10/16/2015 3:21:40,ICCAT,9/19/2012 2:12:12,12/15/2015 16:50:21,58770.4
440782000,NO.211 DONGWON,8821541,6LCW,Tuna longliners,1,270,1,1,0,1,1,1,0.720339765,7/14/2015 21:34:02,WCPFC,1/1/2012 1:46:52,12/31/2015 19:55:53,88112
627093246,VOLTA VICTORY,9140102,9GRG,Fish carriers,0,26899,1,1,0,1,1,1,,2/20/2015 3:22:12,ICCAT,3/16/2013 10:44:01,5/5/2015 15:10:54,195544
432276000,SUMIYOSHI MARU No. 75,9234238,JQZA,Longliners,1,38408,1,1,0,1,1,1,1,7/3/2014 5:48:47,ICCAT,1/1/2012 11:39:03,12/31/2015 21:24:06,86760
224105920,PESCASAR,9312262,EBXW,Trawlers,1,8196,1,1,1,1,0,1,1,12/5/2014 11:27:52,ICCAT,5/14/2012 6:56:24,12/28/2015 16:07:34,66351
227549000,GUEOTEC,,FGPG,Tuna purse seiners,1,410,1,1,1,1,0,0,1,2/21/2011 15:00:00,IOTC,1/1/2012 11:34:29,12/29/2015 21:40:51,4013.275
431457000,MATSUEI MARU NO.28,,JDYA,Tuna longliners,1,761,1,1,0,1,1,1,1,7/29/2014 18:54:03,WCPFC,1/28/2012 22:38:45,12/22/2015 13:42:47,51968
553111756,ATUN STA,,P2V5621,Tuna purse seiners,1,14407,0,1,1,1,1,1,1,2/11/2015 19:33:10,WCPFC,11/20/2014 1:26:36,12/31/2015 19:44:56,13855.6
553111750,ATUN PLANTI,,P2V5616,Tuna purse seiners,1,14419,0,1,1,1,0,1,1,2/1/2015 21:02:11,WCPFC,11/25/2014 2:07:43,12/31/2015 21:15:41,6706
224140280,PES GAMAR PRIMERO,2241402,EA5040,Non-fishing vessels nei,0,31149,0,1,1,1,1,1,0.972234058,5/6/2015 9:46:09,ICCAT,10/16/2012 18:58:23,12/30/2015 9:12:13,64737.2
224025440,OTZARRI BERRIA,,EA5261,Longliners,1,8081,0,1,1,1,1,1,1,4/13/2015 8:09:57,ICCAT,6/5/2012 14:56:43,12/15/2015 13:10:15,8350
352351000,AVUNDA REEFER,9072824,3EJD5,Fish carriers,0,37879,2,1,1,1,1,1,,4/28/2015 7:46:02,ICCAT,1/29/2015 17:09:25,12/31/2015 23:36:04,56036
576699000,Boada No. 5,9004281,YJQB8,Longliners,1,63,0,1,1,1,1,1,1,6/22/2015 2:00:00,IATTC,5/13/2015 6:53:43,12/31/2015 22:55:03,3261.6
247082580,ROSY,,IPPO,Trawlers,1,8929,0,1,1,1,1,1,1,12/16/2014 10:43:59,ICCAT,10/16/2012 21:01:13,12/29/2015 22:57:42,28309.6
419900160,MATSYA DRUSHTI,,8TAP,Longliners,1,9990,0,1,1,1,1,1,1,5/18/2015 3:29:45,IOTC,1/14/2012 2:03:17,12/31/2015 7:31:19,937.2
416004048,MAAN HORNG JINN NO.3,,BK7393,Tuna longliners,1,13497,0,1,1,1,0,1,1,7/7/2015 21:30:26,WCPFC,1/8/2014 7:33:43,8/18/2015 19:06:41,52.4
529089000,Shin Ho Chun No. 101,9220653,3FRF9,Fish carriers,0,26687,1,0,1,0,1,0,,11/5/2015 3:00:00,IATTC,1/1/2012 3:19:17,7/17/2015 5:09:38,2461.475
416091600,LIAN HORNG 777,8947383,BI2547,Longliners,1,682,0,1,1,1,1,1,1,3/30/2015 18:26:24,CCSBT,3/19/2013 7:14:52,12/31/2015 19:48:45,48218.8
416002135,Chu Huai No. 168,,BJ4696,Longliners,1,14209,0,1,1,1,1,0,1,8/21/2006 2:00:00,IATTC,6/29/2014 7:56:19,12/28/2015 20:27:39,560.65
224727000,Albacora Quince,8206296,EDUS,Purse seiners,1,12,1,1,1,1,1,0,1,12/30/2005 3:00:00,IATTC,2/21/2012 10:14:42,12/29/2015 21:03:47,3907.15
224438000,NOVO MADRE CARMELA,,EA3847,Longliners,1,823,0,1,1,1,1,0,1,2/21/2011 3:00:00,IATTC,3/28/2012 15:04:30,12/31/2015 20:41:41,2034.175
271062046,MEHMET KAPTAN-7,,TC9966,Purse seiners,1,6906,0,1,1,1,1,1,1,12/16/2014 9:21:47,ICCAT,9/25/2012 9:08:04,12/31/2015 22:46:06,8184.4
224096840,CRUPER,9007219,EHBE,Longliners,1,8171,1,1,1,1,1,1,0.94721826,4/14/2015 8:10:00,ICCAT,4/1/2012 20:47:51,6/23/2015 10:55:02,50336
247121010,ARCOBALENO,,IFQU,Trawlers,1,8601,0,1,1,1,1,1,1,12/16/2014 10:43:54,ICCAT,10/16/2012 19:00:39,12/30/2015 0:01:48,39975.2
247083210,CARFAGNA GIULIANO,,ITWC,Trawlers,1,8636,0,1,1,1,1,1,1,12/16/2014 10:43:54,ICCAT,10/17/2012 21:01:11,12/22/2015 6:23:34,11187.2
204208790,BELA AURORA,,CUEG9,Pole and Line vessels,1,20915,0,1,1,1,1,1,1,3/18/2015 9:15:48,ICCAT,5/18/2013 23:06:32,10/4/2015 0:36:03,68618
416000625,SHIN RONG SHING NO.3,,BK7508,Tuna longliners,1,13553,0,1,1,1,1,1,1,7/9/2015 8:41:50,WCPFC,3/26/2015 18:52:03,11/3/2015 16:10:04,852
412420877,HONG YANG 88,8670552,BZU6C,Longliners,1,24527,0,1,1,1,0,1,1,8/24/2015 20:01:34,WCPFC,6/6/2013 0:05:29,12/31/2015 19:37:56,26969.8
224987000,MAICOA TRES,,ECBL,Longliners,1,726,0,1,1,1,1,1,1,3/30/2015 4:12:45,IOTC,5/24/2013 19:25:33,12/31/2015 18:01:34,56998
512300107,AMALTAL APOLLO,8615851,ZMOR,Trawlers,1,2869,0,1,1,1,0,1,0.013603591,12/22/2014 23:57:28,CCSBT,1/22/2014 20:15:52,12/31/2015 21:11:12,1855.925
416000502,DONG CHENG NO.188,,BJ4723,Tuna longliners,1,14229,0,1,1,1,0,1,1,2/13/2015 7:07:41,WCPFC,12/8/2012 1:12:49,12/13/2015 4:44:38,153.6
431053000,TATSU MARU NO. 68,,JCGP,Longliners,1,1247,1,1,1,1,1,0,1,2/21/2011 3:00:00,IATTC,1/1/2012 1:38:57,12/31/2015 18:28:50,5090.55
416008800,HONG YI,,BH3233,Longliners,1,446,0,1,1,1,1,0,1,2/21/2011 3:00:00,IATTC,2/4/2015 3:49:43,12/31/2015 9:03:59,86.225
432426000,CHIHO MARU NO.18,,JPWO,Tuna longliners,1,121,1,1,0,1,1,1,1,7/29/2014 18:28:06,WCPFC,1/1/2012 0:50:44,12/31/2015 17:59:32,155208
224073650,GAZTELUGAITZ,,EAKI,Pole and Line vessels,1,8134,0,1,1,1,1,1,1,3/30/2015 4:13:05,IOTC,5/9/2012 2:27:56,12/29/2015 2:38:22,32690.8
368578000,Seeker,,WTE5329,Trollers,1,4389,0,1,1,1,1,1,1,8/29/2014 14:13:00,IATTC,1/4/2012 22:45:29,12/30/2015 16:47:17,217551.6
312982000,ANGEL 125,,V3GR3,Bunkers,0,26688,0,1,1,1,0,1,,7/25/2014 3:30:21,WCPFC,4/20/2012 1:33:50,12/31/2015 16:34:08,106516.8
432914000,KOTOSHIRO MARU No.58,9672765,7JOE,Longliners,1,641,0,1,1,1,1,1,1,6/11/2015 5:51:38,ICCAT,3/11/2013 3:48:39,12/31/2015 21:22:53,65492
226180000,STERENN,9225548,FIYL,Purse seiners,1,1187,0,1,1,1,1,1,0.967089844,4/28/2015 4:55:09,ICCAT,1/1/2012 9:46:43,12/31/2015 22:14:09,45894.8
250429000,CARMONA,9170303,EI6206,Trawlers,1,8545,0,1,1,1,1,1,1,5/14/2015 7:21:17,ICCAT,1/12/2012 13:51:21,12/31/2015 23:58:01,258342.8
247122080,DIANA PRIMA,,IKEH,Trawlers,1,8672,0,1,1,1,1,1,1,12/16/2014 10:43:55,ICCAT,11/22/2012 16:00:15,12/22/2015 13:49:36,19655.2
563418000,CHITOSE,9666508,9V6110,Fish carriers,0,24165,1,1,4,1,1,1,,11/23/2015 10:36:57,ICCAT,7/29/2013 23:24:36,12/31/2015 20:29:58,166600.8
247281250,ACCURSIO GIARRATANO,,IJDC2,Non-fishing vessels nei,0,28744,0,1,1,1,1,1,1,5/8/2015 7:06:12,ICCAT,6/22/2012 5:31:34,12/22/2015 16:46:38,39692.8
224106130,NUEVO RAMSES,,EA2829,Longliners,1,1480,1,1,1,1,0,0,0.943070146,2/21/2011 3:00:00,IATTC,5/1/2012 22:36:25,10/5/2015 17:21:29,948.525
224067670,ATARDECER,9192791,EASD,Trawlers,1,7931,0,1,1,1,0,1,1,12/5/2014 11:27:45,ICCAT,8/7/2012 23:43:52,12/31/2015 23:04:09,47902.2
431797000,TAIYO MARU No.5,9135389,JBME,Longliners,1,1236,1,1,1,1,0,1,1,11/9/2012 5:18:00,IOTC,1/1/2012 5:58:24,12/31/2015 22:39:08,79952.6
529440000,MARIRAOI,,T3AF2,Tuna purse seiners,1,38061,0,1,1,1,1,1,1,11/2/2015 22:16:35,WCPFC,1/4/2012 8:11:49,12/31/2015 21:19:38,28648.4
431801000,MEIHO MARU NO.22,,JDUT,Pole and Line vessels,1,664,0,1,1,1,1,1,1,8/24/2014 18:37:18,WCPFC,1/3/2012 19:17:27,12/31/2015 23:00:46,77415.6
224445000,SIEMPRE SOCIO,,EBWQ,Tuna longliners,1,1173,0,1,1,1,1,1,0.985889942,7/13/2015 8:11:39,WCPFC,11/26/2013 16:22:08,12/31/2015 19:48:25,44603.2
416004369,Hung Rung No. 2,9676151,BH3401,Longliners,1,24430,0,1,1,1,1,1,1,11/5/2015 3:00:00,IATTC,8/1/2012 9:09:53,11/25/2015 10:09:03,6234.8
529101000,Hua Jian 1,,T3MD,Fish carriers,0,26682,0,1,1,1,1,1,,9/22/2014 2:00:00,IATTC,5/27/2012 1:07:53,12/31/2015 22:03:29,41140
367373350,ALEXANDRA L,8848044,WUV8764,Recreational fishing vessels,1,31554,0,1,1,1,1,1,1,10/6/2014 8:39:55,ICCAT,4/28/2013 21:46:39,12/29/2015 17:40:41,12969.2
431154000,GOEI MARU No. 68,9172923,JENI,Longliners,1,396,1,1,1,1,1,1,1,7/15/2015 2:29:06,ICCAT,1/1/2012 2:24:36,12/31/2015 21:26:15,139542.4
601500000,SAXON,,ZR4107,Longliners,1,1039,0,1,1,1,1,1,0.56969697,2/17/2015 1:34:22,CCSBT,7/17/2014 12:32:58,12/2/2015 8:10:36,2739.6
432045000,KORYO MARU No.81,9243710,JFFQ,Longliners,1,624,1,1,1,1,1,1,1,11/12/2012 2:02:00,IOTC,1/2/2012 16:48:51,12/31/2015 22:04:42,42672.4
512002725,SEA HAWKE II,,ZMA3510,Multipurpose vessels,1,2231,0,1,1,1,1,0,1,12/30/2013 8:00:00,CCSBT,2/3/2015 6:32:45,12/31/2015 21:11:58,813.575
512000089,SAN NANUMEA,,ZMSN,Multipurpose vessels,1,14422,0,1,1,1,1,1,,12/30/2013 8:00:00,CCSBT,8/1/2012 23:29:45,9/13/2015 1:44:04,29501.6
660005100,BELOUVE,,FIDQ,Tuna purse seiners,1,28890,0,1,1,0,1,1,1,2/3/2015 7:43:10,IOTC,9/14/2012 7:11:19,12/31/2015 17:23:05,2301.8
432856000,CHOKYU MARU No. 1,9648403,7JLK,Longliners,1,36642,1,1,1,1,1,1,1,11/20/2012 0:21:00,IOTC,6/4/2012 11:58:45,12/31/2015 19:52:12,138130.8
367161930,Pacific Conquest,,WDD5675,Trollers,1,926,0,1,1,1,1,1,1,8/29/2014 14:13:00,IATTC,4/13/2013 1:18:37,12/31/2015 22:34:02,135104.4
247100480,RITA COZZOLINO,8653712,IMCP,Trawlers,1,9057,0,1,1,1,1,1,1,12/17/2014 10:44:01,ICCAT,11/20/2013 16:27:48,12/30/2015 18:16:20,30261.6
416001126,CAENG CHI TSAI NO.12,,BK7517,Tuna longliners,1,13560,0,1,1,1,0,1,1,8/25/2015 3:41:51,WCPFC,3/1/2013 0:33:56,11/6/2015 17:46:34,277.2
224881000,MARIANE,,ECLP,Tuna longliners,1,748,0,1,2,1,1,1,1,7/8/2015 3:04:52,WCPFC,1/14/2013 21:30:24,12/31/2015 18:00:47,19399.2
412691520,HU YU 911,8648937,BIWA,Tuna longliners,1,15796,0,1,1,1,1,1,1,11/3/2015 0:48:30,WCPFC,8/23/2015 22:16:23,12/29/2015 21:43:00,2083.6
338074000,Sea Trader,9097379,WDE2379,Purse seiners,1,15724,0,1,3,1,1,0,1,8/9/2011 2:00:00,IATTC,7/24/2014 6:24:32,12/31/2015 22:59:41,2697.475
224896000,PILAR TORRE,9154361,EAIQ,Pole and Line vessels,1,8090,0,1,1,1,1,1,1,4/13/2015 8:09:57,ICCAT,3/15/2012 23:10:53,9/22/2015 0:13:35,11212.8
431500470,TAIWA MARU No.88,9053488,JPSY,Longliners,1,1229,1,1,1,1,1,0,0.999373041,11/12/2012 4:30:00,IOTC,6/4/2014 14:04:43,12/29/2015 12:12:24,2533
431869000,TAIYO MARU NO.38,,JEKL,Tuna longliners,1,1232,1,1,1,1,1,1,1,7/28/2014 21:43:16,WCPFC,1/1/2012 9:09:37,12/31/2015 21:21:47,212508.4
224015550,ECCE HOMO DIVINO,,EAOJ,Tuna longliners,1,293,1,0,1,1,1,1,0.999968577,7/8/2015 3:27:03,WCPFC,4/18/2013 8:34:46,12/31/2015 18:08:02,150572
440623000,No.202 DongWon,8714138,DTFV,Longliners,1,277,1,1,0,1,1,1,1,3/26/2015 9:00:16,ICCAT,1/2/2012 18:05:31,12/31/2015 12:54:49,39752
775627000,CAYUDE,,YYEH,Purse seiners,1,4749,0,1,1,1,1,1,1,1/20/2014 9:16:10,ICCAT,1/4/2012 3:28:45,12/30/2015 5:15:48,19892.8
412354269,YUANYOU516,,BZU5Q,Longliners,1,37747,0,1,1,1,1,1,1,3/27/2015 6:59:35,IOTC,11/21/2014 4:23:05,9/14/2015 2:33:40,3014.8
204209960,DAVID CARLOS,,CUWO8,Pole and Line vessels,1,37954,0,1,1,1,1,1,1,4/30/2015 5:12:44,ICCAT,6/25/2014 16:03:39,12/31/2015 23:57:00,144663.6
237885000,PANAGIA P,,SY2054,Trawlers,1,8528,0,1,1,1,1,1,1,1/22/2013 18:00:00,ICCAT,1/9/2013 7:00:20,12/30/2015 3:39:51,15514.4
247083410,DEARPA SECONDA,,IQAP,Trawlers,1,8669,0,1,1,1,1,1,1,12/16/2014 10:43:55,ICCAT,10/18/2012 4:00:08,12/30/2015 0:18:52,27718.4
440773000,KYUNG YANG NO.2,8805315,6NJH,Tuna longliners,1,531,1,1,1,1,0,1,1,8/10/2015 0:03:14,WCPFC,1/1/2012 3:39:49,12/24/2015 21:56:34,24408
416000978,DER YUH SHENG,,BK7143,Tuna longliners,1,13406,0,1,1,1,1,1,1,2/13/2015 7:00:12,WCPFC,10/14/2013 2:27:21,12/19/2015 15:24:50,118.8
224124000,SALICA FRIGO,9238703,EBTL,Fish carriers,0,26902,1,1,1,1,1,1,,12/4/2014 11:28:39,ICCAT,1/1/2012 8:59:38,12/31/2015 23:57:20,154854
431135000,REPPU MARU No. 1,9173006,JLPU,Longliners,1,989,1,1,0,1,1,1,1,7/14/2014 4:19:35,ICCAT,1/3/2012 2:10:59,6/19/2015 10:19:03,6192
259131000,M/S Skulebas,7368695,LFXK,Longliners,1,38282,1,1,0,1,1,1,,7/2/2015 8:44:11,ICCAT,1/31/2012 8:55:09,12/31/2015 23:51:56,372928
440992000,ATUN TRES,,DTAC5,Longliners,1,36,1,1,1,1,1,1,1,3/30/2015 7:41:55,IOTC,1/1/2012 0:00:46,12/31/2015 23:03:56,174442.8
412500245,GUI YUAN YU 60006,8656219,BZWZ36,Longliners,1,21143,0,1,1,1,1,0,1,8/12/2015 1:07:11,WCPFC,9/13/2015 0:31:43,12/31/2015 22:56:07,61.525
431700210,SHOFUKU MARU NO.78,,JQRJ,Tuna longliners,1,1137,0,1,1,1,1,0,1,7/17/2015 0:57:14,WCPFC,1/2/2012 15:49:33,2/28/2015 9:55:22,1548.35
416001745,SHIUH JAAN HORNG,,BK7261,Tuna longliners,1,13456,0,1,1,1,0,1,1,7/27/2015 2:59:30,WCPFC,12/6/2012 23:47:39,10/3/2015 8:25:54,1705
416228600,HONG RONG,,BJ5011,Tuna longliners,1,14454,0,1,1,1,1,0,,9/21/2015 21:03:08,WCPFC,11/27/2015 7:45:42,12/31/2015 6:54:35,42
