mmsi,imo_count
207007000,2
636091136,2
206657392,2
206524267,2
636091144,2
207137000,2
207310084,2
207261826,2
636091058,2
636091062,2
207261208,2
207138000,2
636091078,2
636091079,2
636091081,2
636091082,2
636091083,2
636091150,2
207136000,2
207135000,2
636091093,2
636091094,2
207133000,2
207123456,2
636091097,2
207096000,2
636091099,2
207095000,2
205677000,2
205725010,2
636091199,2
636091200,2
636091202,2
636091203,2
636091206,2
205710410,2
636091212,2
205682000,2
636091216,2
636091218,2
636091195,2
636091220,2
636091222,2
636091225,2
636091226,2
636091231,2
636091232,2
205668000,2
205665000,2
636091239,2
205664000,2
205663000,2
205901610,2
636091155,2
636091156,2
636091157,2
206321459,2
636091162,2
636091166,2
206320435,2
206312243,2
636091173,2
636091174,2
636091176,2
209249000,2
205865310,2
636091179,2
636091181,2
636091183,2
205851760,2
205851744,2
636091188,2
205775510,2
205768110,2
636091194,2
636016327,2
636016301,2
636016302,2
636016303,2
209626000,2
636016306,2
636016315,2
636016317,2
636016318,2
209616000,2
636016322,2
209610000,2
209630000,2
636016336,2
636016343,2
636016347,2
636016350,2
636016352,2
636016353,2
636016359,2
636016360,2
636016367,2
209570000,2
636016376,2
636016279,2
636016264,2
636016266,2
636016267,2
209666000,2
209665000,2
636016272,2
209660000,2
636016275,2
209651000,2
636016277,2
636016278,2
636016381,2
209648000,2
209645000,2
209642000,2
209631000,2
636016287,2
636016288,2
636016289,2
636016290,2
636016291,2
636016292,2
636016294,2
209464000,2
209526000,2
636016432,2
636016433,2
209514000,2
209513000,2
209487000,2
636016443,2
636016445,2
636016448,2
636016454,2
636016457,2
636016427,2
636016459,2
209447000,2
636016463,2
636016464,2
636016465,2
636016466,2
636016468,2
636016469,2
636016478,2
636016479,2
209437000,2
636016406,2
636016382,2
636016384,2
636016387,2
636016389,2
636016391,2
636016392,2
636016393,2
636016394,2
209569857,2
636016397,2
636016400,2
636016262,2
636016407,2
636016409,2
636016414,2
209536000,2
636016416,2
209534017,2
209534000,2
636016420,2
636016421,2
636016423,2
209785000,2
636016079,2
636016080,2
209827000,2
636016082,2
209809000,2
636016087,2
209799000,2
209795000,2
209793000,2
636016102,2
636016106,2
636016078,2
636016110,2
636016112,2
209783000,2
636016114,2
636016116,2
636016117,2
636016120,2
636016121,2
636016126,2
209765000,2
209759000,2
209845000,2
636016011,2
636016017,2
636016018,2
209862000,2
209859000,2
209858000,2
209857000,2
636016033,2
209852000,2
209851000,2
209849000,2
636016129,2
636016046,2
636016053,2
636016059,2
636016061,2
636016067,2
636016068,2
636016072,2
636016073,2
209828000,2
636016075,2
636016077,2
636016234,2
636016200,2
636016202,2
636016203,2
636016204,2
636016206,2
636016210,2
636016212,2
636016213,2
636016218,2
636016227,2
636016232,2
636016198,2
209698000,2
636016242,2
636016243,2
209672000,2
636016245,2
636016249,2
636016250,2
636016252,2
636016256,2
209668000,2
636016260,2
209734000,2
209756000,2
636016135,2
636016138,2
209750000,2
209745000,2
636016151,2
636016152,2
636016158,2
209738000,2
636016160,2
636016161,2
636016481,2
636016169,2
636016170,2
636016171,2
636016174,2
636016177,2
636016183,2
636016185,2
636016186,2
636016192,2
636016193,2
636017002,2
209298000,2
209297000,2
636016979,2
209293000,2
636016982,2
636016983,2
209289000,2
636016986,2
209283000,2
636016998,2
636016999,2
636016969,2
636017004,2
636017006,2
636017008,2
636017016,2
636017020,2
209281000,2
209279000,2
636017033,2
209273000,2
636017042,2
209268000,2
636016872,2
636016815,2
636016821,2
209333000,2
636016829,2
636016850,2
209331000,2
636016852,2
636016855,2
636016856,2
636016857,2
636016859,2
636017056,2
209330000,2
209324000,2
636016904,2
209311000,2
636016910,2
636016918,2
636016922,2
636016923,2
636016939,2
636016958,2
636016966,2
636088311,2
636076605,2
209256000,2
636077583,2
636077656,2
636084422,2
636086494,2
209255032,2
636087340,2
209254000,2
636088050,2
636088254,2
636075762,2
636089905,2
636090084,2
636090097,2
636090141,2
636090168,2
636090169,2
636090187,2
209251000,2
636090191,2
636090217,2
636090219,2
636017167,2
636017058,2
636017064,2
636017067,2
636017090,2
636017093,2
636017099,2
636017101,2
636017110,2
636017116,2
636017138,2
209263000,2
636016808,2
636017176,2
636017199,2
636017201,2
636017209,2
636017216,2
636017236,2
636017270,2
636017289,2
636017313,2
636021303,2
636016616,2
636016582,2
636016589,2
636016590,2
209393000,2
209392000,2
636016595,2
209389000,2
636016600,2
636016606,2
636016610,2
636016614,2
636016575,2
636016617,2
209387000,2
636016619,2
636016624,2
636016653,2
636016655,2
636016656,2
636016657,2
636016661,2
636016663,2
636016664,2
636016513,2
636016484,2
636016487,2
209433000,2
636016493,2
636016494,2
636016497,2
636016502,2
636016504,2
636016506,2
636016511,2
636016512,2
636016665,2
636016514,2
209422000,2
636016518,2
636016529,2
636016530,2
636016532,2
636016534,2
209398000,2
209394000,2
636016561,2
636016751,2
636016732,2
636016735,2
636016736,2
636016737,2
636016742,2
636016743,2
636016744,2
636016745,2
636016746,2
636016747,2
636016750,2
636016731,2
209351000,2
209349000,2
636016774,2
636016775,2
636016778,2
636016786,2
636016791,2
636016795,2
636016798,2
209340000,2
636016805,2
636016700,2
636016667,2
636016670,2
636016671,2
636016674,2
636016683,2
209373000,2
636016691,2
636016692,2
636016695,2
636016698,2
209371000,2
701000916,2
636016701,2
209370000,2
636016707,2
636016708,2
636016709,2
636016717,2
209369000,2
636016720,2
209368000,2
636016723,2
859021004,2
859000010,2
5258435,2
5251537,2
859000268,2
859000524,2
5242882,2
859004108,2
859008196,2
859014604,2
5198699,2
859016397,2
5300142,2
859027148,2
859030604,2
859030724,2
5144898,2
859030734,2
859030765,2
859031244,2
5131264,2
859031693,2
5030225,2
859031807,2
858993488,2
858967641,2
858967756,2
5645712,2
858993456,2
5631108,2
5550055,2
858993471,2
858993472,2
5484290,2
858993480,2
858993483,2
859032132,2
858993491,2
858993495,2
5406963,2
858993507,2
858993511,2
858993512,2
858993515,2
858993519,2
858993523,2
858993527,2
5304430,2
859253300,2
859036870,2
4133978,2
859037896,2
859039789,2
859039885,2
859039917,2
4133975,2
4133409,2
859043885,2
859114508,2
859114700,2
859036868,2
859264204,2
4133408,2
859270246,2
4133405,2
859292744,2
4133207,2
4132804,2
4132512,2
859299044,2
859303373,2
4132507,2
4403006,2
5013540,2
4745265,2
859032654,2
859032655,2
859032773,2
859032774,2
4430002,2
4408139,2
4405013,2
5710,2
859032783,2
5741040,2
5853,2
6088,2
859032815,2
859032828,2
4223112,2
4199608,2
859033228,2
4163400,2
4133982,2
859036236,2
8481262,2
855887052,2
855998720,2
856285625,2
856837325,2
856900000,2
856901772,2
8900660,2
856920301,2
8525265,2
856933580,2
8520317,2
8912912,2
856935629,2
856935660,2
856943680,2
856944192,2
857201876,2
857206220,2
857444036,2
857754754,2
8388619,2
857853100,2
857853132,2
851787906,2
849366163,2
849595982,2
849842244,2
9075759,2
9021462,2
850625740,2
850627788,2
850644168,2
850648268,2
851092679,2
851787808,2
857853676,2
852000000,2
852606215,2
853574152,2
853861504,2
854287487,2
854314728,2
855695437,2
855776964,2
855785156,2
8983377,2
8978434,2
858885324,2
858368818,2
6499970,2
858507868,2
858508396,2
858585858,2
858740000,2
6459025,2
6459024,2
6459022,2
6459021,2
6303766,2
6666666,2
858885326,2
6156880,2
858901960,2
6028123,2
858909900,2
858934468,2
858934476,2
6028097,2
6003353,2
5898242,2
5824512,2
7521164,2
8324012,2
857916428,2
8322214,2
8320063,2
857926672,2
857935053,2
8072781,2
7864322,2
7654321,2
7605718,2
7530269,2
4132506,2
7390296,2
857984236,2
857984616,2
7361697,2
857988300,2
7250381,2
7104740,2
858115278,2
7010013,2
858246212,2
881818514,2
878790000,2
4120000,2
878988642,2
4111111,2
4100000,2
879834184,2
880000000,2
880068660,2
880902211,2
881016323,2
881124000,2
878787878,2
881819684,2
882760864,2
882775996,2
882877781,2
884259400,2
886875999,2
886953930,2
887055000,2
3942021,2
887161730,2
887623525,2
4125714,2
877673525,2
4125888,2
877673529,2
877673536,2
877673537,2
877673540,2
4125729,2
4125716,2
877673552,2
4125715,2
877673568,2
887654321,2
877673572,2
877673577,2
877673581,2
4122100,2
877682737,2
877682760,2
877682761,2
877909952,2
877933640,2
877941873,2
877946952,2
892585036,2
889652431,2
889794755,2
889966666,2
3342428,2
3331388,2
890361137,2
3211266,2
3190632,2
3151870,2
892414516,2
2892583,2
889395369,2
2739999,2
893485576,2
893588552,2
893667440,2
894307475,2
894459977,2
2738888,2
6387,2
2731234,2
894784869,2
895460693,2
888888874,2
3905987,2
3884879,2
888000009,2
888368888,2
888555222,2
888877589,2
3854678,2
888880505,2
888885555,2
888886789,2
888888848,2
6194,2
888888877,2
6239,2
888888881,2
3669999,2
3669705,2
3660503,2
3660501,2
888889999,2
3361806,2
889209168,2
866641384,2
863325642,2
4132214,2
4132211,2
863626370,2
863650252,2
4132192,2
863863863,2
864184369,2
4132164,2
866340429,2
866373226,2
4132216,2
866695914,2
867319283,2
867322605,2
867323629,2
867355980,2
4131605,2
867418308,2
867419596,2
4131106,2
4131101,2
867421420,2
862209204,2
859555020,2
4132505,2
859557060,2
4132504,2
859557085,2
859557100,2
859559022,2
859788488,2
860000000,2
862063740,2
862142668,2
867421900,2
862404748,2
862446727,2
862448879,2
4132406,2
863112916,2
863176900,2
863226052,2
4132391,2
863227085,2
4132301,2
863231172,2
876297039,2
874532382,2
4128056,2
875421218,2
4128008,2
4126654,2
876033875,2
876033907,2
876034879,2
876035915,2
876057344,2
876297015,2
873610502,2
876297063,2
876298043,2
876543210,2
876821303,2
876821331,2
876887913,2
876892480,2
876892481,2
876892497,2
876892501,2
876892520,2
870524102,2
867428492,2
867530900,2
867780812,2
868283000,2
869005250,2
869086449,2
869402498,2
869649408,2
869982500,2
870000000,2
870351368,2
848845682,2
870534733,2
870701692,2
870837487,2
871485412,2
871572678,2
871859397,2
872549573,2
4128770,2
872579592,2
873467750,2
810563400,2
810046295,2
810047283,2
810047291,2
810047303,2
810047339,2
810047343,2
810080260,2
810302280,2
21026782,2
810516690,2
810562411,2
810046287,2
810563424,2
810563427,2
810563435,2
810564464,2
810568523,2
810569568,2
810569579,2
810570576,2
810570583,2
810571571,2
20435174,2
810043240,2
810040160,2
810040171,2
810041136,2
21124230,2
810041152,2
810041163,2
810041192,2
810041195,2
810042171,2
810043211,2
810043216,2
810571616,2
810043247,2
810043248,2
810044215,2
21111111,2
810044235,2
810044240,2
810044267,2
810044275,2
810045259,2
810046272,2
810046283,2
811616499,2
810836024,2
810836040,2
810836048,2
810836304,2
810836320,2
20130356,2
811000788,2
20110123,2
811100272,2
811111111,2
20100476,2
810833779,2
20100000,2
812000001,2
812012345,2
812012359,2
812012360,2
812135219,2
812300000,2
812345678,2
812412466,2
812924989,2
20080314,2
810830647,2
810571619,2
810763886,2
810811726,2
810820659,2
810825547,2
810825575,2
810825584,2
810826595,2
810826607,2
810827624,2
810829846,2
810040147,2
810830655,2
20249951,2
810830699,2
810831952,2
810832691,2
810832699,2
810832723,2
810832736,2
810832739,2
810833760,2
809252659,2
808990547,2
808990551,2
808990560,2
808990571,2
808990583,2
808991547,2
808991551,2
808991587,2
808991591,2
808991592,2
808991595,2
808990544,2
809252663,2
21756906,2
809252683,2
809252688,2
809252704,2
809252715,2
809253695,2
809253715,2
809253719,2
809253739,2
809253744,2
808731467,2
808668612,2
808681476,2
808709262,2
22806530,2
808728379,2
808728400,2
808728431,2
808729427,2
808729431,2
808729448,2
808730464,2
809253751,2
22303714,2
22283496,2
808735829,2
22060500,2
21999456,2
21914500,2
808742984,2
808743024,2
808925015,2
808990523,2
808990539,2
809784160,2
809713459,2
809776959,2
809776995,2
809777003,2
809777011,2
809778023,2
809778031,2
809781091,2
809781107,2
809782088,2
809784115,2
809529712,2
809784179,2
809913649,2
809913665,2
809913677,2
809976168,2
21150200,2
810039111,2
810039123,2
810039155,2
21147980,2
810040131,2
809259843,2
809254711,2
21289000,2
809254735,2
809254736,2
809257787,2
809257799,2
809257808,2
809257824,2
809257832,2
809257839,2
809257840,2
812925008,2
809514819,2
809514827,2
809514831,2
809514832,2
809514835,2
809514855,2
809515883,2
809517911,2
809520489,2
809529648,2
10537090,2
11223344,2
841666244,2
842017332,2
842020912,2
842020928,2
11130000,2
842020944,2
11075586,2
11023743,2
842089676,2
10772765,2
11468802,2
842220748,2
10485762,2
842224844,2
10419462,2
842249932,2
842253388,2
842253508,2
842253509,2
10223618,2
842253772,2
5668,2
841190468,2
840091853,2
13108322,2
840158924,2
13019870,2
12648450,2
12592390,2
12388888,2
841076204,2
841139269,2
841141702,2
5608,2
9999370,2
841190476,2
841192652,2
841206980,2
12121212,2
841215204,2
12051435,2
12000000,2
11862816,2
11741088,2
11518760,2
11497613,2
845154156,2
9512291,2
843669065,2
843669097,2
843669321,2
9216195,2
843701837,2
844058001,2
844120192,2
844551688,2
9128374,2
844627972,2
842720300,2
9121390,2
845366796,2
845645038,2
845798989,2
846192413,2
9110391,2
9102699,2
846596108,2
9095981,2
847111701,2
848528553,2
9999043,2
842255560,2
9999362,2
9999184,2
842263756,2
9999046,2
842297396,2
842297400,2
842297412,2
842297416,2
842297424,2
842297428,2
840000000,2
842297452,2
842297456,2
842297460,2
842410548,2
842428976,2
842429040,2
842476084,2
9516416,2
842556820,2
842589228,2
16369016,2
823456789,2
823459077,2
17902464,2
823920515,2
824364120,2
17804715,2
824427998,2
17025854,2
16777216,2
824669250,2
824669254,2
823300700,2
825243696,2
825243712,2
825243728,2
825243760,2
16253196,2
825380380,2
825411788,2
825412812,2
825447805,2
825458700,2
825460876,2
820040952,2
812925009,2
812925033,2
20049699,2
813183380,2
19154768,2
815337315,2
816440686,2
817889711,2
19000000,2
820040916,2
820040944,2
825477324,2
820040973,2
820080033,2
820080079,2
820080081,2
18221088,2
822222222,2
17971867,2
822298316,2
822300364,2
822987272,2
836064725,2
13789297,2
829608996,2
830675170,2
830957680,2
832720716,2
833875464,2
833875468,2
835453501,2
835523409,2
835837448,2
835847426,2
828171397,2
13582352,2
837020694,2
838860800,2
838862721,2
838880294,2
838962306,2
839138376,2
13415231,2
839385092,2
13237745,2
839385440,2
825567796,2
825478180,2
825478182,2
16252960,2
825478380,2
825486554,2
825511992,2
825512008,2
5002,2
825520232,2
825520236,2
825520240,2
895600000,2
825682560,2
5092,2
825980285,2
826358274,2
826585864,2
5158,2
15652184,2
15131780,2
827556360,2
14271242,2
266044,2
999120006,2
320721,2
999165523,2
999200008,2
999400001,2
999412300,2
999644485,2
999666041,2
999755250,2
999777555,2
266062,2
999111111,2
999966555,2
999990000,2
999990181,2
999990189,2
999990198,2
999990381,2
999990394,2
999993456,2
999993838,2
999998585,2
262144,2
327702,2
422657,2
412001,2
999000002,2
394437,2
393486,2
392341,2
999000006,2
388453,2
373009,2
333333,2
327709,2
999999018,2
999000013,2
327690,2
321123,2
999000019,2
999000032,2
999000036,2
999000045,2
999000100,2
999000111,2
999000999,2
999104070,2
1010513739,2
999999993,2
999999994,2
999999995,2
183501,2
143445,2
1003999994,2
1009584002,2
123654,2
1010513715,2
1010513719,2
1010513735,2
197844,2
1010513744,2
1010513775,2
1010513779,2
1010514767,2
1010514795,2
1010776911,2
1010776915,2
1010777975,2
1011039792,2
1011049530,2
1011304243,2
999999345,2
999999031,2
999999032,2
999999045,2
254714,2
999999123,2
999999135,2
999999210,2
999999212,2
248933,2
999999296,2
234600,2
998888888,2
999999372,2
999999412,2
999999421,2
222222,2
999999900,2
999999912,2
999999988,2
201851,2
201220,2
197891,2
524392,2
524452,2
987654307,2
524444,2
524424,2
987654332,2
524404,2
987654341,2
988138592,2
988636442,2
988888888,2
989898989,2
987654123,2
990000001,2
990000099,2
990010001,2
990050818,2
524384,2
990989510,2
991153356,2
991190901,2
991234567,2
991303165,2
991414212,2
985687912,2
978244919,2
978845696,2
524612,2
980665542,2
980667612,2
982000000,2
982297002,2
983712160,2
524588,2
524580,2
985645558,2
992140500,2
985728386,2
986123456,2
524512,2
986737942,2
987000000,2
987123456,2
987123654,2
987357573,2
987357579,2
987600000,2
524456,2
997755555,2
994131641,2
6932,2
994136704,2
994136803,2
7000,2
996131501,2
996279297,2
997346382,2
997428424,2
7514,2
501794,2
993778908,2
997937014,2
998209101,2
458754,2
998500220,2
998500288,2
998501014,2
998510185,2
998543651,2
456789,2
998877006,2
998877665,2
993250908,2
992471001,2
992572500,2
993187084,2
993218132,2
993234120,2
524364,2
524348,2
993249484,2
993250372,2
993250380,2
993250540,2
1011566435,2
993386926,2
993480414,2
524312,2
993713244,2
993737527,2
993737539,2
993742676,2
993756366,2
993767365,2
993778780,2
1073217407,2
23456,2
1073192571,2
1073192763,2
1073200763,2
1073200955,2
1073201019,2
1073208895,2
23410,2
1073217087,2
23408,2
22923,2
1073167995,2
1073217535,2
1073651263,2
1073651519,2
1073667678,2
22333,2
1073667934,2
20580,2
1073675807,2
1073675839,2
1073675903,2
20467,2
1069530943,2
1060845363,2
1060845392,2
1060849475,2
1061108591,2
1061110583,2
30435,2
1065959586,2
1067115654,2
1067450175,2
1068499501,2
1069522815,2
1073676287,2
1069538879,2
1069538942,2
30310,2
30292,2
1069539199,2
27041,2
1069547135,2
26677,2
23618,2
1072235081,2
23616,2
12684,2
8203,2
16413,2
8653,2
15521,2
15446,2
1073741370,2
1073741371,2
13637,2
13521,2
1073741434,2
13382,2
1073733437,2
12580,2
12421,2
12087,2
1073741629,2
11760,2
11592,2
11199,2
1073741690,2
9988,2
9888,2
8866,2
1073725054,2
19722,2
1073716767,2
19548,2
1073716831,2
18965,2
1073717054,2
18918,2
18002,2
16790,2
16757,2
1073725051,2
1059310916,2
16664,2
1073725279,2
1073725307,2
16542,2
1073733179,2
16526,2
1073733215,2
16492,2
16478,2
1073733435,2
1040162687,2
1032930096,2
1035393901,2
1037624686,2
1039667045,2
1040079937,2
1040096831,2
1040105023,2
94999,2
85316,2
1040121663,2
77777,2
110000,2
66665,2
1040178495,2
1040178750,2
65538,2
65536,2
58510,2
1040186939,2
53447,2
1040187263,2
51317,2
1041108832,2
1015777223,2
1011566451,2
123514,2
1012205946,2
1012353847,2
1012353851,2
1012353891,2
1012356963,2
1012943154,2
1013090550,2
1013724256,2
7856,2
1043915656,2
1016486770,2
1017111682,2
123123,2
1019142014,2
1021781027,2
117096,2
1022567460,2
1025540616,2
1027104069,2
1027669597,2
36394,2
36481,2
1056956286,2
36451,2
36416,2
1056964158,2
1056964159,2
1056964190,2
36413,2
1056964218,2
1056964221,2
36407,2
36483,2
1056964411,2
1056964414,2
36309,2
35003,2
1056964474,2
33333,2
32897,2
31281,2
31035,2
1057017208,2
1058234046,2
1056890718,2
1046794976,2
1048576561,2
1048844514,2
1051017501,2
1051935005,2
1052761919,2
1052983365,2
1055712609,2
51316,2
50185,2
1056890687,2
977803333,2
47000,2
1056890751,2
44798,2
1056947807,2
1056947838,2
1056947839,2
41206,2
36566,2
1056955967,2
36488,2
901402208,2
900411522,2
2424105,2
900480555,2
900851223,2
900870906,2
900924185,2
2424104,2
901103810,2
2424103,2
901218754,2
2424102,2
900411223,2
902900192,2
2424100,2
903221089,2
903902486,2
2323112,2
904567890,2
904737858,2
905101088,2
905101304,2
905102688,2
905103385,2
900330420,2
900310218,2
900313265,2
2424111,2
900313323,2
900314204,2
900314224,2
900314226,2
900314302,2
900314332,2
900314410,2
900321858,2
905103398,2
900333125,2
900365819,2
2424107,2
900401587,2
900402239,2
900402633,2
900405157,2
900405171,2
900406845,2
2424106,2
900408401,2
912000000,2
909362636,2
2182009,2
910002000,2
910030320,2
910060016,2
910060038,2
910085644,2
910359804,2
910480904,2
911111111,2
911218537,2
909345868,2
912140190,2
912147258,2
6498,2
912352705,2
912475328,2
912483520,2
2112061,2
912730021,2
913000000,2
913000002,2
913041349,2
2222221,2
905103988,2
905506034,2
905879103,2
2314000,2
905944639,2
2313000,2
2301010,2
2278000,2
2248311,2
2222222,2
905961275,2
900310203,2
2190067,2
905969211,2
905969215,2
906925336,2
907808151,2
908135620,2
908525132,2
2187119,2
909257268,2
909281627,2
900025507,2
900019078,2
900019257,2
2500397,2
900019686,2
900019743,2
900020352,2
900020646,2
900023203,2
900023726,2
900024907,2
900025433,2
900018571,2
900028689,2
900029344,2
900061130,2
900090195,2
900090545,2
900090633,2
900091289,2
900091616,2
900092495,2
900100011,2
900100342,2
900000008,2
896689228,2
897335426,2
897898896,2
898376554,2
898989898,2
2730001,2
899110229,2
899110741,2
6428,2
2720000,2
2629762,2
900110298,2
900000021,2
900000123,2
900000188,2
900000900,2
2545060,2
900003195,2
900004021,2
900011952,2
900012093,2
900013648,2
900016441,2
900306360,2
900303107,2
900303137,2
2424164,2
2424141,2
900304208,2
900305315,2
900305325,2
900305878,2
900305907,2
900305914,2
900305915,2
900301489,2
900306426,2
900306907,2
900306921,2
900307738,2
900307740,2
900307745,2
900307806,2
900308144,2
900309409,2
900309525,2
900310151,2
900298637,2
900119704,2
900135103,2
900135162,2
900135524,2
900200898,2
2442103,2
900219188,2
900224217,2
2442102,2
900259102,2
2442080,2
913310985,2
900300713,2
900300806,2
900300966,2
900301118,2
2442012,2
900301335,2
900301338,2
900301431,2
900301436,2
900301478,2
786434,2
886431,2
943929191,2
943933235,2
944250025,2
944715599,2
871480,2
945294740,2
856522,2
801166,2
946996416,2
947060864,2
943674187,2
777777,2
666888,2
947934778,2
947989376,2
948307843,2
949196654,2
949443443,2
950688544,2
950819701,2
951862968,2
954232613,2
941251442,2
1056261,2
940049696,2
940332182,2
940377378,2
940442978,2
940573746,2
1053500,2
999999,2
940856612,2
941096960,2
941096964,2
955555855,2
941642528,2
999888,2
987654,2
931628,2
943353741,2
943405935,2
943411015,2
943669047,2
943669067,2
943669075,2
943669103,2
529636,2
969436111,2
970123456,2
971660150,2
972905249,2
973081101,2
564897,2
530286,2
530285,2
973965769,2
974539858,2
974856390,2
969316295,2
976039953,2
976342236,2
976473284,2
529485,2
976543210,2
977341525,2
977777616,2
977777619,2
524616,2
977777668,2
977777912,2
961112222,2
955555952,2
955555960,2
956157030,2
956367436,2
658741,2
957164420,2
658739,2
655483,2
960000000,2
960201934,2
960815180,2
1057645,2
641114,2
613914,2
961727573,2
963000000,2
963852741,2
964757379,2
965315412,2
965874123,2
968321136,2
968888888,2
926000483,2
922746719,2
1905266,2
922746751,2
923189362,2
923271524,2
923456789,2
924467387,2
1685923,2
925844676,2
1605312,2
926000320,2
922746718,2
926002089,2
926002310,2
926002803,2
926013101,2
926013688,2
926024302,2
926045389,2
926103347,2
926108876,2
926139596,2
1572868,2
920842588,2
2112021,2
913540172,2
913667437,2
2080268,2
914293164,2
2031618,2
916000000,2
917519746,2
919010000,2
2012586,2
920101116,2
1572866,2
921144400,2
921899255,2
922209476,2
2010236,2
922615646,2
922713477,2
2009006,2
2000000,2
922746495,2
922746715,2
939523902,2
939515518,2
1230000,2
939515710,2
1224570,2
6893,2
1193030,2
1192960,2
939523679,2
939523707,2
1132328,2
939523901,2
1239468,2
1132310,2
939523935,2
939523963,2
1132203,2
939602004,2
939604117,2
939604288,2
1100000,2
939736320,2
939988179,2
940001299,2
1447024,2
928449914,2
929173514,2
1511445,2
1508730,2
930765681,2
932673572,2
932774596,2
1508729,2
1451186,2
934538380,2
934789312,2
808668356,2
935325695,2
936576898,2
937508310,2
937649000,2
938942075,2
938983227,2
939393044,2
1293720,2
939499391,2
939507263,2
101187958,2
103484751,2
710009250,2
103484743,2
103427597,2
710009750,2
102964421,2
102327040,2
102236160,2
710010830,2
710010850,2
101195906,2
104341544,2
101187866,2
710011092,2
101000002,2
710011170,2
100912345,2
100904000,2
100902040,2
100900803,2
710011530,2
710011840,2
710011940,2
710007816,2
4662,2
109865198,2
109150728,2
109058476,2
109056476,2
710006866,2
109050476,2
710007010,2
109044476,2
108402088,2
710007764,2
710012010,2
107176165,2
710008110,2
107176133,2
710008410,2
710008420,2
105611784,2
710008584,2
104956424,2
710008720,2
710008820,2
104582224,2
100001001,2
100663297,2
100601313,2
710016210,2
710016220,2
710016370,2
710016420,2
100010001,2
710016776,2
710016940,2
710017090,2
100001110,2
100663328,2
710017510,2
100000089,2
710017540,2
710018340,2
100000053,2
100000024,2
710019330,2
710019640,2
710019930,2
4749,2
710020280,2
100789990,2
710012424,2
100900299,2
100900162,2
710012550,2
100900160,2
100900116,2
100900109,2
100900074,2
100900066,2
100900040,2
100900020,2
710006410,2
710014840,2
100711968,2
710015000,2
710015160,2
100703174,2
100700810,2
100700767,2
100700158,2
710015370,2
710015850,2
710002944,2
113000000,2
710002450,2
112925432,2
112233448,2
112233444,2
710002696,2
710002720,2
112223333,2
111999999,2
111666967,2
111666888,2
113138464,2
710002945,2
111440511,2
111234567,2
111222135,2
111222000,2
111219503,2
111199999,2
111119999,2
111119209,2
710003224,2
111116666,2
710001820,2
710001450,2
710001510,2
120701454,2
120701235,2
710001542,2
710001640,2
119304600,2
710001710,2
119053056,2
710001764,2
710001778,2
710003450,2
119000000,2
710001920,2
710001924,2
118802499,2
710001952,2
710002030,2
118798848,2
118657408,2
710002110,2
114666789,2
710002184,2
110120119,2
111012403,2
111012402,2
111012400,2
111012396,2
710005256,2
111011000,2
4549,2
110703147,2
710005350,2
110700566,2
710005450,2
710004910,2
710005570,2
110101010,2
710005640,2
710005810,2
710005840,2
710005870,2
110022003,2
710005960,2
710005970,2
110002060,2
710006260,2
111111122,2
111112222,2
710003590,2
111111888,2
710003620,2
111111738,2
111111302,2
710003710,2
111111188,2
111111167,2
111111165,2
111111123,2
710021220,2
111111118,2
710003940,2
710003956,2
710004008,2
111111117,2
710004120,2
111111115,2
111111114,2
4413,2
710004882,2
80622387,2
710462000,2
710466000,2
710467000,2
710470000,2
82568256,2
81847660,2
710486000,2
710492947,2
710493952,2
80839176,2
710495000,2
710459000,2
80491059,2
80089855,2
710911191,2
80023603,2
710987321,2
79292316,2
710996000,2
77575509,2
710999000,2
77246344,2
76513633,2
710426000,2
85557768,2
710332000,2
85335490,2
85316400,2
85295624,2
710404000,2
85258899,2
710407000,2
710411000,2
710420000,2
85000000,2
76513397,2
710427000,2
710428000,2
84944682,2
710430000,2
710432000,2
710437000,2
84944674,2
84215045,2
83984641,2
710455000,2
710458000,2
720318000,2
72095607,2
72046395,2
713542757,2
713589362,2
713781898,2
713975857,2
715112332,2
72040307,2
717819746,2
719999999,2
72040271,2
711998690,2
720398448,2
720644000,2
720662000,2
720718000,2
720731000,2
720734000,2
720758000,2
720767000,2
720777000,2
720807000,2
71781203,2
75255622,2
76513392,2
76493905,2
710999160,2
75989512,2
710999840,2
710999876,2
710999900,2
75857985,2
75844920,2
710999915,2
710999934,2
85936951,2
74762000,2
73737373,2
72832851,2
710999981,2
710999986,2
72704108,2
72704096,2
72704064,2
72376377,2
711100252,2
99221528,2
99999111,2
710074008,2
99999100,2
99999049,2
710074013,2
99999041,2
710074017,2
99999037,2
99900001,2
99221530,2
710074376,2
99999132,2
99221132,2
99221012,2
710080078,2
99220534,2
99144345,2
99144136,2
99143733,2
99143350,2
99142199,2
710102032,2
98309245,2
710024780,2
710021560,2
710021570,2
710022000,2
710022430,2
99999450,2
710022560,2
710022690,2
99999395,2
710024330,2
710024440,2
710024640,2
98309053,2
710024850,2
99999391,2
99999379,2
710040851,2
710045000,2
99999361,2
99999323,2
99999319,2
99999301,2
710069000,2
99999222,2
87042948,2
710159000,2
88880489,2
710233875,2
88364384,2
87854587,2
87645888,2
710239000,2
87228544,2
710241800,2
87175557,2
710243000,2
710128160,2
710248000,2
710251000,2
710252000,2
710253832,2
86710390,2
710254856,2
86545236,2
86085319,2
710261000,2
86085316,2
86042206,2
710102061,2
98306439,2
98304505,2
98304481,2
98304310,2
97858651,2
97465363,2
96551169,2
95170967,2
